Match_ID,Country,Season,Div,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,Bookie_CS_0_0,CS_0_0,Bookie_CS_0_1,CS_0_1,Bookie_CS_0_2,CS_0_2,Bookie_CS_0_3,CS_0_3,Bookie_CS_1_0,CS_1_0,Bookie_CS_1_1,CS_1_1,Bookie_CS_1_2,CS_1_2,Bookie_CS_1_3,CS_1_3,Bookie_CS_2_0,CS_2_0,Bookie_CS_2_1,CS_2_1,Bookie_CS_2_2,CS_2_2,Bookie_CS_2_3,CS_2_3,Bookie_CS_3_0,CS_3_0,Bookie_CS_3_1,CS_3_1,Bookie_CS_3_2,CS_3_2,Bookie_CS_3_3,CS_3_3,Bookie_AH_neg_2_5,AH_Home_neg_2_5,AH_Away_neg_2_5,Bookie_AH_neg_2,AH_Home_neg_2,AH_Away_neg_2,Bookie_AH_neg_1_5,AH_Home_neg_1_5,AH_Away_neg_1_5,Bookie_AH_neg_1,AH_Home_neg_1,AH_Away_neg_1,Bookie_AH_neg_0_5,AH_Home_neg_0_5,AH_Away_neg_0_5,Bookie_AH_pos_0_5,AH_Home_pos_0_5,AH_Away_pos_0_5,Bookie_AH_pos_1,AH_Home_pos_1,AH_Away_pos_1,Bookie_AH_pos_1_5,AH_Home_pos_1_5,AH_Away_pos_1_5,Bookie_AH_pos_2,AH_Home_pos_2,AH_Away_pos_2,Bookie_AH_pos_2_5,AH_Home_pos_2_5,AH_Away_pos_2_5,Bookie_EH_neg_3,EH_Home_neg_3,EH_Draw_neg_3,EH_Away_neg_3,Bookie_EH_neg_2,EH_Home_neg_2,EH_Draw_neg_2,EH_Away_neg_2,Bookie_EH_neg_1,EH_Home_neg_1,EH_Draw_neg_1,EH_Away_neg_1,Bookie_EH_1,EH_Home_1,EH_Draw_1,EH_Away_1,Bookie_EH_2,EH_Home_2,EH_Draw_2,EH_Away_2,Bookie_EH_3,EH_Home_3,EH_Draw_3,EH_Away_3,xG_Home_FT,xG_Away_FT,xGOT_Home_FT,xGOT_Away_FT,xA_Home_FT,xA_Away_FT,xGOT_Faced_Home_FT,xGOT_Faced_Away_FT,Goals_Prevented_Home_FT,Goals_Prevented_Away_FT,Possession_Home_FT,Possession_Away_FT,Passes_Pct_Home_FT,Passes_Pct_Away_FT,Long_Passes_Pct_Home_FT,Long_Passes_Pct_Away_FT,Passes_Final_Third_Pct_Home_FT,Passes_Final_Third_Pct_Away_FT,Through_Passes_Home_FT,Through_Passes_Away_FT,Crosses_Pct_Home_FT,Crosses_Pct_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Shots_Off_Target_Home_FT,Shots_Off_Target_Away_FT,Blocked_Shots_Home_FT,Blocked_Shots_Away_FT,Shots_Inside_Box_Home_FT,Shots_Inside_Box_Away_FT,Shots_Outside_Box_Home_FT,Shots_Outside_Box_Away_FT,Big_Chances_Home_FT,Big_Chances_Away_FT,Hit_Woodwork_Home_FT,Hit_Woodwork_Away_FT,Touches_Box_Home_FT,Touches_Box_Away_FT,Corners_Home_FT,Corners_Away_FT,Free_Kicks_Home_FT,Free_Kicks_Away_FT,Throw_Ins_Home_FT,Throw_Ins_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Red_Cards_Home_FT,Red_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Tackles_Pct_Home_FT,Tackles_Pct_Away_FT,Duels_Won_Home_FT,Duels_Won_Away_FT,Clearances_Home_FT,Clearances_Away_FT,Interceptions_Home_FT,Interceptions_Away_FT,Errors_Shot_Home_FT,Errors_Shot_Away_FT,Errors_Goal_Home_FT,Errors_Goal_Away_FT,xG_Home_HT,xG_Away_HT,xGOT_Home_HT,xGOT_Away_HT,xA_Home_HT,xA_Away_HT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Shots_Off_Target_Home_HT,Shots_Off_Target_Away_HT,Big_Chances_Home_HT,Big_Chances_Away_HT,Corners_Home_HT,Corners_Away_HT,Yellow_Cards_Home_HT,Yellow_Cards_Away_HT,Fouls_Home_HT,Fouls_Away_HT,Offsides_Home_HT,Offsides_Away_HT,Goalkeeper_Saves_Home_HT,Goalkeeper_Saves_Away_HT,xG_Home_2T,xG_Away_2T,xGOT_Home_2T,xGOT_Away_2T,xA_Home_2T,xA_Away_2T,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Shots_Off_Target_Home_2T,Shots_Off_Target_Away_2T,Big_Chances_Home_2T,Big_Chances_Away_2T,Corners_Home_2T,Corners_Away_2T,Yellow_Cards_Home_2T,Yellow_Cards_Away_2T,Red_Cards_Home_2T,Red_Cards_Away_2T,Fouls_Home_2T,Fouls_Away_2T,Offsides_Home_2T,Offsides_Away_2T,Goalkeeper_Saves_Home_2T,Goalkeeper_Saves_Away_2T
6JUf5xsh,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,18/03/2026,19:30,Round 7,Athletico-PR,Cruzeiro,2,1,"[1, 10]",[58],bet365,2.88,2.05,4.0,bet365,2.1,3.2,3.6,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.08,8.0,bet365,1.36,3.2,bet365,2.2,1.65,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.91,1.91,bet365,1.29,1.36,1.67,bet365,8.0,bet365,9.5,bet365,17.0,bet365,41.0,bet365,7.0,bet365,6.0,bet365,13.0,bet365,29.0,bet365,9.5,bet365,9.0,bet365,15.0,bet365,41.0,bet365,19.0,bet365,19.0,bet365,29.0,bet365,51.0,Estrelabet,9.0,1.06,Estrelabet,7.5,1.09,bet365,4.25,1.21,bet365,3.3,1.33,bet365,2.1,1.7,bet365,1.3,3.45,bet365,1.1,7.0,Estrelabet,1.08,8.0,,0.0,0.0,,0.0,0.0,bet365,26.0,15.0,1.05,bet365,10.0,6.5,1.2,bet365,4.33,3.75,1.67,bet365,1.29,5.5,8.5,bet365,1.06,11.0,21.0,BetEsporte,1.01,11.0,35.0,1.2,1.23,1.25,0.58,0.37,0.61,0.58,1.25,-0.42,-0.75,0.48,0.52,0.82,0.85,0.57,0.53,0.7,0.73,0.0,0.0,0.19,0.06,8.0,11.0,4.0,2.0,3.0,6.0,1.0,3.0,7.0,5.0,1.0,6.0,2.0,2.0,1.0,0.0,15.0,12.0,4.0,6.0,20.0,26.0,20.0,13.0,26.0,20.0,2.0,3.0,,,1.0,2.0,1.0,2.0,0.71,0.58,46.0,51.0,19.0,23.0,11.0,11.0,1.0,0.0,0.0,0.0,1.03,0.41,0.88,0.08,0.18,0.14,0.58,0.42,4.0,8.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,4.0,1.0,2.0,10.0,10.0,1.0,0.0,1.0,0.0,0.17,0.82,0.37,0.5,0.19,0.47,0.37,0.63,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,16.0,10.0,0.0,2.0,0.0,2.0
vXS23GB4,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,18/03/2026,19:00,Round 7,Bahia,Bragantino,2,0,"[17, 40]",[],bet365,2.25,2.25,5.5,bet365,1.66,3.7,5.25,bet365,1.36,3.0,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.3,3.5,bet365,2.0,1.85,bet365,3.4,1.33,bet365,6.5,1.11,bet365,1.91,1.91,bet365,1.17,1.29,2.1,bet365,10.0,bet365,13.0,bet365,26.0,bet365,51.0,bet365,7.0,bet365,7.0,bet365,17.0,bet365,41.0,bet365,8.0,bet365,8.5,bet365,15.0,bet365,41.0,bet365,13.0,bet365,13.0,bet365,26.0,bet365,51.0,bet365,5.9,1.13,bet365,5.0,1.17,bet365,2.85,1.4,bet365,2.2,1.65,bet365,1.65,2.2,bet365,1.16,5.25,1xBet.br,1.01,9.7,Superbet.br,1.03,11.0,,0.0,0.0,,0.0,0.0,bet365,13.0,8.5,1.11,bet365,6.0,5.0,1.4,bet365,2.88,3.6,2.1,bet365,1.17,7.0,12.0,bet365,1.04,17.0,34.0,BetEsporte,1.01,11.0,45.0,1.98,1.4,2.18,1.04,1.08,0.94,1.04,2.18,1.04,0.18,0.57,0.43,0.86,0.8,0.45,0.5,0.78,0.64,1.0,0.0,0.29,0.17,15.0,15.0,9.0,3.0,5.0,8.0,1.0,4.0,11.0,11.0,4.0,4.0,5.0,1.0,0.0,2.0,30.0,25.0,7.0,7.0,16.0,15.0,13.0,15.0,15.0,16.0,3.0,1.0,,,2.0,1.0,3.0,6.0,0.67,0.44,48.0,63.0,27.0,16.0,9.0,11.0,0.0,0.0,0.0,0.0,1.67,0.76,1.69,0.17,0.79,0.3,0.61,0.39,9.0,5.0,5.0,1.0,4.0,2.0,5.0,1.0,4.0,0.0,,,8.0,9.0,1.0,0.0,1.0,2.0,0.31,0.64,0.49,0.87,0.29,0.64,0.53,0.47,6.0,10.0,4.0,2.0,1.0,6.0,0.0,0.0,3.0,7.0,3.0,1.0,,,7.0,7.0,1.0,1.0,2.0,4.0
65kMjwSb,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,18/03/2026,19:00,Round 7,Palmeiras,Botafogo RJ,2,1,"[9, 53]",[59],bet365,2.05,2.38,6.0,bet365,1.51,4.0,6.25,bet365,1.33,3.25,bet365,2.5,1.5,bet365,6.5,1.11,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.8,2.0,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.8,1.95,bet365,1.13,1.22,2.38,bet365,12.0,bet365,17.0,bet365,34.0,bet365,67.0,bet365,7.5,bet365,7.5,bet365,19.0,bet365,41.0,bet365,7.5,bet365,8.5,bet365,15.0,bet365,41.0,bet365,11.0,bet365,12.0,bet365,23.0,bet365,51.0,bet365,4.65,1.18,bet365,3.8,1.25,bet365,2.42,1.53,bet365,1.93,1.93,bet365,1.53,2.42,bet365,1.13,5.9,Betboom.br,1.01,12.89,Betboom.br,1.01,13.73,,0.0,0.0,,0.0,0.0,bet365,10.0,7.5,1.17,bet365,4.75,4.5,1.53,bet365,2.4,3.75,2.38,bet365,1.13,8.0,15.0,bet365,1.03,19.0,41.0,,0.0,0.0,0.0,1.93,0.6,2.05,0.74,1.33,0.4,0.74,2.05,-0.26,0.05,0.52,0.48,0.86,0.83,0.59,0.67,0.74,0.71,2.0,0.0,0.3,0.08,19.0,6.0,6.0,3.0,11.0,1.0,2.0,2.0,13.0,4.0,6.0,2.0,5.0,2.0,0.0,0.0,30.0,13.0,6.0,1.0,13.0,13.0,25.0,16.0,13.0,13.0,1.0,2.0,0.0,1.0,5.0,0.0,2.0,5.0,0.48,0.53,51.0,53.0,16.0,14.0,2.0,10.0,1.0,0.0,0.0,0.0,0.87,0.35,1.5,0.04,1.09,0.25,0.48,0.52,10.0,3.0,3.0,1.0,5.0,1.0,4.0,1.0,3.0,1.0,,,4.0,7.0,4.0,0.0,1.0,2.0,1.06,0.25,0.55,0.7,0.24,0.15,0.56,0.44,9.0,3.0,3.0,2.0,6.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,,,9.0,6.0,1.0,0.0,1.0,3.0
bZr41ftH,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,19/03/2026,21:30,Round 7,Chapecoense-SC,Corinthians,0,0,[],[],bet365,4.0,2.05,3.0,bet365,3.4,3.1,2.25,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.95,1.8,bet365,1.57,1.36,1.3,bet365,7.5,bet365,7.0,bet365,10.0,bet365,21.0,bet365,9.0,bet365,6.0,bet365,9.5,bet365,21.0,bet365,15.0,bet365,13.0,bet365,15.0,bet365,34.0,bet365,34.0,bet365,29.0,bet365,41.0,bet365,51.0,,0.0,0.0,,0.0,0.0,Estrelabet,7.5,1.09,bet365,6.25,1.12,bet365,3.3,1.33,bet365,1.6,2.3,bet365,1.26,3.7,bet365,1.18,4.65,1xBet.br,1.02,8.8,Estrelabet,1.05,10.0,BetEsporte,35.0,11.0,1.01,bet365,21.0,11.0,1.07,bet365,7.5,5.0,1.3,bet365,1.57,4.0,4.75,bet365,1.17,7.0,11.0,bet365,1.04,15.0,29.0,0.7,1.1,0.73,0.36,0.3,0.69,0.36,0.73,0.36,0.73,0.36,0.64,0.8,0.87,0.57,0.53,0.63,0.73,0.0,0.0,0.2,0.44,14.0,13.0,3.0,4.0,7.0,7.0,4.0,2.0,6.0,7.0,8.0,6.0,0.0,1.0,0.0,1.0,16.0,18.0,6.0,4.0,11.0,18.0,18.0,22.0,18.0,11.0,3.0,4.0,,,1.0,2.0,4.0,4.0,0.71,0.62,39.0,54.0,24.0,17.0,7.0,5.0,0.0,1.0,0.0,0.0,0.09,0.58,0.01,0.14,0.02,0.13,0.37,0.63,3.0,5.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,3.0,8.0,7.0,1.0,0.0,2.0,1.0,0.61,0.52,0.72,0.22,0.28,0.56,0.35,0.65,11.0,8.0,2.0,2.0,5.0,5.0,0.0,0.0,6.0,4.0,1.0,1.0,,,10.0,4.0,0.0,2.0,2.0,3.0
baSfzIsI,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,19/03/2026,20:00,Round 7,Flamengo RJ,Remo,3,0,"[19, 48, 54]",[],bet365,1.5,3.1,13.0,bet365,1.13,7.5,17.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,bet365,1.02,19.0,bet365,1.14,5.5,bet365,1.44,2.7,bet365,2.1,1.73,bet365,3.5,1.3,bet365,2.2,1.62,bet365,1.02,1.1,5.0,bet365,19.0,bet365,41.0,bet365,81.0,bet365,301.0,bet365,8.5,bet365,15.0,bet365,41.0,bet365,126.0,bet365,6.5,bet365,10.0,bet365,29.0,bet365,101.0,bet365,6.5,bet365,11.0,bet365,34.0,bet365,81.0,bet365,2.2,1.65,bet365,1.75,2.05,bet365,1.48,2.6,bet365,1.21,4.25,bet365,1.16,5.25,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,bet365,3.75,4.75,1.62,bet365,2.2,4.0,2.6,bet365,1.5,4.5,5.0,bet365,1.02,17.0,41.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.73,0.64,1.08,0.03,1.42,0.32,0.03,1.08,0.03,-1.92,0.65,0.35,0.92,0.84,0.82,0.48,0.79,0.73,1.0,0.0,0.25,0.13,11.0,7.0,3.0,1.0,2.0,5.0,6.0,1.0,7.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,29.0,13.0,7.0,2.0,11.0,14.0,16.0,9.0,14.0,11.0,2.0,2.0,,,3.0,0.0,1.0,0.0,0.78,0.64,39.0,46.0,8.0,28.0,12.0,12.0,0.0,0.0,0.0,0.0,0.29,0.44,0.78,0.03,0.73,0.25,0.64,0.36,4.0,5.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,0.0,1.0,0.0,0.44,0.2,0.3,0.0,0.69,0.07,0.67,0.33,7.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,,,9.0,9.0,1.0,0.0,0.0,0.0
jBn8sZlo,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,19/03/2026,19:00,Round 7,Gremio,Vitoria,2,0,"[27, 54]",[],bet365,2.4,2.1,5.0,bet365,1.76,3.4,4.75,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.08,8.0,bet365,1.36,3.2,bet365,2.15,1.67,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8,bet365,1.18,1.3,1.95,bet365,8.5,bet365,12.0,bet365,23.0,bet365,51.0,bet365,6.5,bet365,6.5,bet365,17.0,bet365,41.0,bet365,8.0,bet365,8.5,bet365,17.0,bet365,41.0,bet365,15.0,bet365,15.0,bet365,29.0,bet365,51.0,bet365,7.0,1.1,bet365,6.25,1.12,bet365,3.3,1.33,bet365,2.5,1.5,bet365,1.83,2.03,bet365,1.2,4.4,1xBet.br,1.03,8.2,Estrelabet,1.04,11.0,,0.0,0.0,,0.0,0.0,bet365,17.0,10.0,1.08,bet365,7.0,5.0,1.33,bet365,3.25,3.6,1.95,bet365,1.18,6.5,12.0,bet365,1.04,15.0,34.0,BetEsporte,1.01,11.0,45.0,1.13,0.58,0.87,0.13,1.2,0.74,0.13,0.87,0.13,-0.13,0.43,0.57,0.83,0.85,0.59,0.37,0.74,0.65,0.0,0.0,0.26,0.24,14.0,9.0,4.0,1.0,5.0,6.0,5.0,2.0,9.0,5.0,5.0,3.0,1.0,1.0,0.0,0.0,17.0,15.0,4.0,5.0,17.0,15.0,17.0,12.0,15.0,17.0,1.0,3.0,,,1.0,1.0,0.0,3.0,0.73,0.44,37.0,46.0,29.0,21.0,12.0,6.0,0.0,0.0,0.0,0.0,0.68,0.01,0.1,0.13,0.79,0.09,0.51,0.49,11.0,2.0,2.0,1.0,4.0,1.0,0.0,0.0,4.0,2.0,,,5.0,8.0,0.0,1.0,0.0,2.0,0.45,0.57,0.77,0.0,0.41,0.65,0.35,0.65,3.0,7.0,2.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,1.0,3.0,,,10.0,9.0,1.0,0.0,0.0,1.0
C0iQ6kId,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,22/03/2026,18:30,Round 8,Internacional,Chapecoense-SC,2,0,"[28, 51]",[],bet365,1.83,2.5,7.0,bet365,1.37,5.0,7.5,bet365,1.3,3.4,bet365,2.38,1.53,bet365,6.0,1.13,bet365,1.03,15.0,bet365,1.22,4.33,bet365,1.67,2.15,bet365,2.63,1.5,bet365,5.0,1.17,bet365,1.95,1.8,bet365,1.1,1.17,2.75,bet365,15.0,bet365,19.0,bet365,41.0,bet365,81.0,bet365,7.5,bet365,9.0,bet365,21.0,bet365,51.0,bet365,7.0,bet365,8.5,bet365,19.0,bet365,51.0,bet365,9.5,bet365,11.0,bet365,26.0,bet365,51.0,bet365,3.7,1.26,bet365,3.0,1.38,bet365,2.08,1.73,bet365,1.6,2.3,bet365,1.38,3.0,bet365,1.1,7.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,bet365,7.5,6.0,1.25,bet365,3.75,4.33,1.73,bet365,2.05,3.75,2.75,bet365,1.1,9.5,19.0,bet365,1.02,23.0,41.0,,0.0,0.0,0.0,3.83,0.47,1.98,0.0,1.85,0.4,0.0,1.98,0.0,-0.02,0.48,0.52,0.82,0.82,0.42,0.56,0.63,0.77,0.0,0.0,0.13,0.27,14.0,10.0,7.0,0.0,5.0,8.0,2.0,2.0,8.0,7.0,6.0,3.0,4.0,0.0,0.0,0.0,28.0,11.0,4.0,4.0,9.0,16.0,10.0,26.0,16.0,9.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,5.0,0.74,0.8,53.0,49.0,21.0,23.0,14.0,6.0,0.0,0.0,0.0,0.0,1.18,0.25,1.08,0.0,1.27,0.2,0.52,0.48,6.0,4.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,,,5.0,2.0,0.0,2.0,0.0,2.0,2.65,0.22,0.9,0.0,0.58,0.2,0.43,0.57,8.0,6.0,4.0,0.0,4.0,5.0,3.0,0.0,2.0,3.0,2.0,3.0,0.0,1.0,11.0,7.0,0.0,1.0,0.0,3.0
MguU4B2F,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,22/03/2026,18:30,Round 8,Vitoria,Mirassol,1,0,[28],[],bet365,3.4,2.0,3.6,bet365,2.57,3.0,2.85,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.1,7.0,bet365,1.44,2.75,bet365,2.35,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,1.95,1.8,bet365,1.4,1.36,1.44,bet365,7.0,bet365,7.5,bet365,13.0,bet365,29.0,bet365,7.0,bet365,5.5,bet365,11.0,bet365,26.0,bet365,12.0,bet365,11.0,bet365,15.0,bet365,41.0,bet365,26.0,bet365,23.0,bet365,41.0,bet365,51.0,Estrelabet,13.0,1.03,SeguroBet,11.3,1.04,bet365,5.75,1.14,bet365,4.4,1.2,bet365,2.5,1.5,bet365,1.4,2.85,bet365,1.15,5.5,bet365,1.11,6.6,SeguroBet,1.03,13.4,SeguroBet,1.03,13.4,bet365,34.0,19.0,1.03,bet365,15.0,8.0,1.13,bet365,6.0,4.33,1.44,bet365,1.4,4.5,6.5,bet365,1.09,8.5,17.0,BetEsporte,1.01,11.0,30.0,0.8,1.05,1.48,0.34,0.35,1.07,0.34,1.48,0.34,0.48,0.4,0.6,0.75,0.83,0.37,0.51,0.65,0.72,0.0,0.0,0.18,0.25,13.0,16.0,6.0,3.0,3.0,8.0,4.0,5.0,5.0,8.0,8.0,8.0,0.0,2.0,0.0,0.0,14.0,26.0,4.0,5.0,8.0,18.0,22.0,27.0,18.0,8.0,3.0,3.0,,,3.0,1.0,3.0,5.0,0.58,0.44,46.0,69.0,39.0,30.0,7.0,10.0,0.0,0.0,0.0,0.0,0.33,0.51,1.0,0.34,0.12,0.53,0.48,0.52,6.0,7.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,3.0,1.0,3.0,3.0,0.47,0.54,0.48,0.0,0.23,0.54,0.31,0.69,7.0,9.0,2.0,0.0,2.0,7.0,0.0,1.0,3.0,4.0,2.0,2.0,,,11.0,3.0,0.0,0.0,0.0,2.0
lSRM6XX2,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,22/03/2026,16:00,Round 8,Athletico-PR,Coritiba,2,0,"[22, 56]",[],bet365,2.63,2.05,4.75,bet365,1.91,3.1,4.75,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.1,7.0,bet365,1.44,2.75,bet365,2.35,1.57,bet365,4.33,1.22,bet365,10.0,1.06,bet365,2.0,1.75,bet365,1.18,1.36,1.8,bet365,7.0,bet365,10.0,bet365,21.0,bet365,51.0,bet365,6.0,bet365,6.0,bet365,15.0,bet365,41.0,bet365,8.0,bet365,9.0,bet365,17.0,bet365,51.0,bet365,17.0,bet365,19.0,bet365,34.0,bet365,67.0,Estrelabet,8.0,1.08,Estrelabet,7.5,1.09,bet365,3.7,1.26,bet365,2.85,1.4,bet365,1.98,1.88,bet365,1.21,4.25,1xBet.br,1.04,10.5,Estrelabet,1.05,10.0,,0.0,0.0,,0.0,0.0,bet365,21.0,12.0,1.06,bet365,8.5,5.5,1.25,bet365,3.75,3.6,1.8,bet365,1.18,6.0,11.0,bet365,1.04,15.0,29.0,BetEsporte,1.01,11.0,45.0,0.86,0.14,1.49,0.04,0.7,0.16,0.04,1.49,0.04,-0.51,0.53,0.47,0.85,0.82,0.49,0.47,0.65,0.48,0.0,0.0,0.05,0.23,7.0,4.0,4.0,1.0,1.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,14.0,4.0,7.0,4.0,10.0,11.0,19.0,20.0,11.0,10.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.3,0.5,31.0,34.0,17.0,34.0,8.0,4.0,0.0,0.0,0.0,0.0,0.25,0.02,0.47,0.0,0.26,0.01,0.63,0.37,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.61,0.12,1.02,0.04,0.44,0.15,0.42,0.58,4.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,2.0
4zlI8Bmp,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,22/03/2026,16:00,Round 8,Cruzeiro,Santos,0,0,[],[],bet365,2.25,2.2,5.5,bet365,1.66,3.6,5.25,bet365,1.4,2.75,bet365,3.0,1.36,bet365,8.0,1.08,bet365,1.07,9.0,bet365,1.33,3.4,bet365,2.05,1.75,bet365,3.75,1.29,bet365,7.0,1.1,bet365,1.95,1.8,bet365,1.17,1.29,2.1,bet365,9.0,bet365,13.0,bet365,26.0,bet365,51.0,bet365,6.5,bet365,7.0,bet365,17.0,bet365,41.0,bet365,7.5,bet365,8.5,bet365,17.0,bet365,51.0,bet365,13.0,bet365,15.0,bet365,29.0,bet365,51.0,bet365,6.0,1.13,bet365,5.25,1.16,bet365,2.85,1.4,bet365,2.2,1.65,bet365,1.68,2.15,bet365,1.16,5.25,1xBet.br,1.01,9.4,Estrelabet,1.04,11.0,,0.0,0.0,,0.0,0.0,bet365,13.0,9.0,1.11,bet365,6.0,4.75,1.4,bet365,2.88,3.6,2.1,bet365,1.17,7.0,13.0,bet365,1.04,17.0,34.0,BetEsporte,1.01,11.0,45.0,1.11,0.12,0.69,0.04,0.81,0.07,0.04,0.69,-0.96,0.69,0.61,0.39,0.83,0.76,0.46,0.27,0.64,0.53,0.0,0.0,0.38,0.25,8.0,5.0,3.0,1.0,4.0,2.0,1.0,2.0,5.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,17.0,4.0,6.0,0.0,16.0,18.0,25.0,22.0,18.0,16.0,2.0,4.0,,,5.0,4.0,1.0,3.0,0.47,0.59,53.0,57.0,7.0,34.0,7.0,8.0,0.0,0.0,0.0,0.0,0.21,0.04,0.2,0.0,0.24,0.02,0.61,0.39,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,10.0,2.0,1.0,0.0,1.0,0.9,0.08,0.49,0.04,0.57,0.05,0.61,0.39,6.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,0.0,1.0,2.0,,,11.0,6.0,3.0,3.0,1.0,2.0
